Datum;Eröffnung;Hoch;Tief;Schluss;Währung;Volumen
08.10.2020;2.427,36;2.427,36;2.427,36;2.427,36;Pkt.;0
09.10.2020;2.447,76;2.447,76;2.447,76;2.447,76;Pkt.;0
12.10.2020;2.477,92;2.477,92;2.477,92;2.477,92;Pkt.;0
13.10.2020;2.464,18;2.464,18;2.464,18;2.464,18;Pkt.;0
14.10.2020;2.453,61;2.453,61;2.453,61;2.453,61;Pkt.;0
15.10.2020;2.435,93;2.435,93;2.435,93;2.435,93;Pkt.;0
16.10.2020;2.440,14;2.440,14;2.440,14;2.440,14;Pkt.;0
19.10.2020;2.417,69;2.417,69;2.417,69;2.417,69;Pkt.;0
20.10.2020;2.422,71;2.422,71;2.422,71;2.422,71;Pkt.;0
21.10.2020;2.417,83;2.417,83;2.417,83;2.417,83;Pkt.;0
22.10.2020;2.421,00;2.421,00;2.421,00;2.421,00;Pkt.;0
23.10.2020;2.430,54;2.430,54;2.430,54;2.430,54;Pkt.;0
26.10.2020;2.390,08;2.390,08;2.390,08;2.390,08;Pkt.;0
27.10.2020;2.381,65;2.381,65;2.381,65;2.381,65;Pkt.;0
30.10.2020;2.292,93;2.292,93;2.292,93;2.292,93;Pkt.;0
02.11.2020;2.322,14;2.322,14;2.322,14;2.322,14;Pkt.;0
03.11.2020;2.369,27;2.369,27;2.369,27;2.369,27;Pkt.;0
04.11.2020;2.416,61;2.416,61;2.416,61;2.416,61;Pkt.;0
05.11.2020;2.466,58;2.466,58;2.466,58;2.466,58;Pkt.;0
06.11.2020;2.470,05;2.470,05;2.470,05;2.470,05;Pkt.;0
09.11.2020;2.502,06;2.502,06;2.502,06;2.502,06;Pkt.;0
10.11.2020;2.507,10;2.507,10;2.507,10;2.507,10;Pkt.;0
11.11.2020;2.528,25;2.528,25;2.528,25;2.528,25;Pkt.;0
12.11.2020;2.509,24;2.509,24;2.509,24;2.509,24;Pkt.;0
13.11.2020;2.529,29;2.529,29;2.529,29;2.529,29;Pkt.;0
16.11.2020;2.561,50;2.561,50;2.561,50;2.561,50;Pkt.;0
17.11.2020;2.558,43;2.558,43;2.558,43;2.558,43;Pkt.;0
18.11.2020;2.543,36;2.543,36;2.543,36;2.543,36;Pkt.;0
19.11.2020;2.546,31;2.546,31;2.546,31;2.546,31;Pkt.;0
20.11.2020;2.540,02;2.540,02;2.540,02;2.540,02;Pkt.;0
23.11.2020;2.546,90;2.546,90;2.546,90;2.546,90;Pkt.;0
24.11.2020;2.587,19;2.587,19;2.587,19;2.587,19;Pkt.;0
25.11.2020;2.589,67;2.589,67;2.589,67;2.589,67;Pkt.;0
27.11.2020;2.601,45;2.601,45;2.601,45;2.601,45;Pkt.;0
30.11.2020;2.583,14;2.583,14;2.583,14;2.583,14;Pkt.;0
01.12.2020;2.609,01;2.609,01;2.609,01;2.609,01;Pkt.;0
02.12.2020;2.613,91;2.613,91;2.613,91;2.613,91;Pkt.;0
03.12.2020;2.621,28;2.621,28;2.621,28;2.621,28;Pkt.;0
04.12.2020;2.639,66;2.639,66;2.639,66;2.639,66;Pkt.;0
07.12.2020;2.635,88;2.635,88;2.635,88;2.635,88;Pkt.;0
08.12.2020;2.642,05;2.642,05;2.642,05;2.642,05;Pkt.;0
09.12.2020;2.627,53;2.627,53;2.627,53;2.627,53;Pkt.;0
10.12.2020;2.628,59;2.628,59;2.628,59;2.628,59;Pkt.;0
11.12.2020;2.621,89;2.621,89;2.621,89;2.621,89;Pkt.;0
14.12.2020;2.619,43;2.619,43;2.619,43;2.619,43;Pkt.;0
15.12.2020;2.643,74;2.643,74;2.643,74;2.643,74;Pkt.;0
16.12.2020;2.654,79;2.654,79;2.654,79;2.654,79;Pkt.;0
17.12.2020;2.674,87;2.674,87;2.674,87;2.674,87;Pkt.;0
18.12.2020;2.666,31;2.666,31;2.666,31;2.666,31;Pkt.;0
21.12.2020;2.644,97;2.644,97;2.644,97;2.644,97;Pkt.;0
22.12.2020;2.643,07;2.643,07;2.643,07;2.643,07;Pkt.;0
23.12.2020;2.651,41;2.651,41;2.651,41;2.651,41;Pkt.;0
24.12.2020;2.659,04;2.659,04;2.659,04;2.659,04;Pkt.;0
28.12.2020;2.676,80;2.676,80;2.676,80;2.676,80;Pkt.;0
29.12.2020;2.682,19;2.682,19;2.682,19;2.682,19;Pkt.;0
30.12.2020;2.686,06;2.686,06;2.686,06;2.686,06;Pkt.;0
31.12.2020;2.690,04;2.690,04;2.690,04;2.690,04;Pkt.;0
04.01.2021;2.670,04;2.670,04;2.670,04;2.670,04;Pkt.;0
05.01.2021;2.684,18;2.684,18;2.684,18;2.684,18;Pkt.;0
06.01.2021;2.699,51;2.699,51;2.699,51;2.699,51;Pkt.;0
07.01.2021;2.734,19;2.734,19;2.734,19;2.734,19;Pkt.;0
08.01.2021;2.753,31;2.753,31;2.753,31;2.753,31;Pkt.;0
11.01.2021;2.730,05;2.730,05;2.730,05;2.730,05;Pkt.;0
12.01.2021;2.734,40;2.734,40;2.734,40;2.734,40;Pkt.;0
13.01.2021;2.739,87;2.739,87;2.739,87;2.739,87;Pkt.;0
14.01.2021;2.738,09;2.738,09;2.738,09;2.738,09;Pkt.;0
15.01.2021;2.714,81;2.714,81;2.714,81;2.714,81;Pkt.;0
19.01.2021;2.732,48;2.732,48;2.732,48;2.732,48;Pkt.;0
20.01.2021;2.761,48;2.761,48;2.761,48;2.761,48;Pkt.;0
21.01.2021;2.765,57;2.765,57;2.765,57;2.765,57;Pkt.;0
22.01.2021;2.755,66;2.755,66;2.755,66;2.755,66;Pkt.;0
25.01.2021;2.756,87;2.756,87;2.756,87;2.756,87;Pkt.;0
26.01.2021;2.754,12;2.754,12;2.754,12;2.754,12;Pkt.;0
27.01.2021;2.694,42;2.694,42;2.694,42;2.694,42;Pkt.;0
28.01.2021;2.710,60;2.710,60;2.710,60;2.710,60;Pkt.;0
29.01.2021;2.661,69;2.661,69;2.661,69;2.661,69;Pkt.;0
01.02.2021;2.697,88;2.697,88;2.697,88;2.697,88;Pkt.;0
02.02.2021;2.731,95;2.731,95;2.731,95;2.731,95;Pkt.;0
03.02.2021;2.737,93;2.737,93;2.737,93;2.737,93;Pkt.;0
04.02.2021;2.757,66;2.757,66;2.757,66;2.757,66;Pkt.;0
05.02.2021;2.773,45;2.773,45;2.773,45;2.773,45;Pkt.;0
08.02.2021;2.795,89;2.795,89;2.795,89;2.795,89;Pkt.;0
09.02.2021;2.798,55;2.798,55;2.798,55;2.798,55;Pkt.;0
10.02.2021;2.800,68;2.800,68;2.800,68;2.800,68;Pkt.;0
11.02.2021;2.807,16;2.807,16;2.807,16;2.807,16;Pkt.;0
12.02.2021;2.818,85;2.818,85;2.818,85;2.818,85;Pkt.;0
16.02.2021;2.828,15;2.828,15;2.828,15;2.828,15;Pkt.;0
17.02.2021;2.815,98;2.815,98;2.815,98;2.815,98;Pkt.;0
18.02.2021;2.802,92;2.802,92;2.802,92;2.802,92;Pkt.;0
19.02.2021;2.806,47;2.806,47;2.806,47;2.806,47;Pkt.;0
22.02.2021;2.788,11;2.788,11;2.788,11;2.788,11;Pkt.;0
23.02.2021;2.789,21;2.789,21;2.789,21;2.789,21;Pkt.;0
24.02.2021;2.802,40;2.802,40;2.802,40;2.802,40;Pkt.;0
25.02.2021;2.760,26;2.760,26;2.760,26;2.760,26;Pkt.;0
26.02.2021;2.726,91;2.726,91;2.726,91;2.726,91;Pkt.;0
01.03.2021;2.783,70;2.783,70;2.783,70;2.783,70;Pkt.;0
02.03.2021;2.768,25;2.768,25;2.768,25;2.768,25;Pkt.;0
03.03.2021;2.741,68;2.741,68;2.741,68;2.741,68;Pkt.;0
04.03.2021;2.706,48;2.706,48;2.706,48;2.706,48;Pkt.;0
05.03.2021;2.728,56;2.728,56;2.728,56;2.728,56;Pkt.;0
08.03.2021;2.722,64;2.722,64;2.722,64;2.722,64;Pkt.;0
09.03.2021;2.761,82;2.761,82;2.761,82;2.761,82;Pkt.;0
10.03.2021;2.775,34;2.775,34;2.775,34;2.775,34;Pkt.;0
11.03.2021;2.806,07;2.806,07;2.806,07;2.806,07;Pkt.;0
12.03.2021;2.807,21;2.807,21;2.807,21;2.807,21;Pkt.;0
15.03.2021;2.821,85;2.821,85;2.821,85;2.821,85;Pkt.;0
16.03.2021;2.823,69;2.823,69;2.823,69;2.823,69;Pkt.;0
17.03.2021;2.826,79;2.826,79;2.826,79;2.826,79;Pkt.;0
18.03.2021;2.802,27;2.802,27;2.802,27;2.802,27;Pkt.;0
19.03.2021;2.796,14;2.796,14;2.796,14;2.796,14;Pkt.;0
22.03.2021;2.809,65;2.809,65;2.809,65;2.809,65;Pkt.;0
23.03.2021;2.788,01;2.788,01;2.788,01;2.788,01;Pkt.;0
24.03.2021;2.767,26;2.767,26;2.767,26;2.767,26;Pkt.;0
25.03.2021;2.775,06;2.775,06;2.775,06;2.775,06;Pkt.;0
26.03.2021;2.814,86;2.814,86;2.814,86;2.814,86;Pkt.;0
29.03.2021;2.811,53;2.811,53;2.811,53;2.811,53;Pkt.;0
30.03.2021;2.805,10;2.805,10;2.805,10;2.805,10;Pkt.;0
31.03.2021;2.811,70;2.811,70;2.811,70;2.811,70;Pkt.;0
01.04.2021;2.840,19;2.840,19;2.840,19;2.840,19;Pkt.;0
05.04.2021;2.872,97;2.872,97;2.872,97;2.872,97;Pkt.;0
06.04.2021;2.876,23;2.876,23;2.876,23;2.876,23;Pkt.;0
07.04.2021;2.881,15;2.881,15;2.881,15;2.881,15;Pkt.;0
08.04.2021;2.895,61;2.895,61;2.895,61;2.895,61;Pkt.;0
09.04.2021;2.910,10;2.910,10;2.910,10;2.910,10;Pkt.;0
12.04.2021;2.907,25;2.907,25;2.907,25;2.907,25;Pkt.;0
13.04.2021;2.918,19;2.918,19;2.918,19;2.918,19;Pkt.;0
14.04.2021;2.913,53;2.913,53;2.913,53;2.913,53;Pkt.;0
15.04.2021;2.941,75;2.941,75;2.941,75;2.941,75;Pkt.;0
16.04.2021;2.953,35;2.953,35;2.953,35;2.953,35;Pkt.;0
19.04.2021;2.944,05;2.944,05;2.944,05;2.944,05;Pkt.;0
20.04.2021;2.915,78;2.915,78;2.915,78;2.915,78;Pkt.;0
21.04.2021;2.932,98;2.932,98;2.932,98;2.932,98;Pkt.;0
22.04.2021;2.923,91;2.923,91;2.923,91;2.923,91;Pkt.;0
23.04.2021;2.946,11;2.946,11;2.946,11;2.946,11;Pkt.;0
26.04.2021;2.956,13;2.956,13;2.956,13;2.956,13;Pkt.;0
27.04.2021;2.952,01;2.952,01;2.952,01;2.952,01;Pkt.;0
28.04.2021;2.951,88;2.951,88;2.951,88;2.951,88;Pkt.;0
29.04.2021;2.963,31;2.963,31;2.963,31;2.963,31;Pkt.;0
30.04.2021;2.938,76;2.938,76;2.938,76;2.938,76;Pkt.;0
03.05.2021;2.948,67;2.948,67;2.948,67;2.948,67;Pkt.;0
04.05.2021;2.922,50;2.922,50;2.922,50;2.922,50;Pkt.;0
05.05.2021;2.932,85;2.932,85;2.932,85;2.932,85;Pkt.;0
06.05.2021;2.952,03;2.952,03;2.952,03;2.952,03;Pkt.;0
07.05.2021;2.979,41;2.979,41;2.979,41;2.979,41;Pkt.;0
10.05.2021;2.961,57;2.961,57;2.961,57;2.961,57;Pkt.;0
11.05.2021;2.928,33;2.928,33;2.928,33;2.928,33;Pkt.;0
12.05.2021;2.876,79;2.876,79;2.876,79;2.876,79;Pkt.;0
13.05.2021;2.892,48;2.892,48;2.892,48;2.892,48;Pkt.;0
14.05.2021;2.938,63;2.938,63;2.938,63;2.938,63;Pkt.;0
17.05.2021;2.934,18;2.934,18;2.934,18;2.934,18;Pkt.;0
18.05.2021;2.928,68;2.928,68;2.928,68;2.928,68;Pkt.;0
19.05.2021;2.910,94;2.910,94;2.910,94;2.910,94;Pkt.;0
20.05.2021;2.942,21;2.942,21;2.942,21;2.942,21;Pkt.;0
21.05.2021;2.943,13;2.943,13;2.943,13;2.943,13;Pkt.;0
24.05.2021;2.966,44;2.966,44;2.966,44;2.966,44;Pkt.;0
25.05.2021;2.965,51;2.965,51;2.965,51;2.965,51;Pkt.;0
26.05.2021;2.969,51;2.969,51;2.969,51;2.969,51;Pkt.;0
27.05.2021;2.970,64;2.970,64;2.970,64;2.970,64;Pkt.;0
28.05.2021;2.979,30;2.979,30;2.979,30;2.979,30;Pkt.;0
01.06.2021;2.982,03;2.982,03;2.982,03;2.982,03;Pkt.;0
02.06.2021;2.985,97;2.985,97;2.985,97;2.985,97;Pkt.;0
03.06.2021;2.972,87;2.972,87;2.972,87;2.972,87;Pkt.;0
04.06.2021;2.997,36;2.997,36;2.997,36;2.997,36;Pkt.;0
07.06.2021;3.000,97;3.000,97;3.000,97;3.000,97;Pkt.;0
08.06.2021;3.001,83;3.001,83;3.001,83;3.001,83;Pkt.;0
09.06.2021;2.996,64;2.996,64;2.996,64;2.996,64;Pkt.;0
10.06.2021;3.007,46;3.007,46;3.007,46;3.007,46;Pkt.;0
11.06.2021;3.012,67;3.012,67;3.012,67;3.012,67;Pkt.;0
14.06.2021;3.019,88;3.019,88;3.019,88;3.019,88;Pkt.;0
15.06.2021;3.017,27;3.017,27;3.017,27;3.017,27;Pkt.;0
16.06.2021;3.008,48;3.008,48;3.008,48;3.008,48;Pkt.;0
17.06.2021;2.996,51;2.996,51;2.996,51;2.996,51;Pkt.;0
18.06.2021;2.954,19;2.954,19;2.954,19;2.954,19;Pkt.;0
21.06.2021;2.982,11;2.982,11;2.982,11;2.982,11;Pkt.;0
22.06.2021;3.001,14;3.001,14;3.001,14;3.001,14;Pkt.;0
23.06.2021;2.998,00;2.998,00;2.998,00;2.998,00;Pkt.;0
24.06.2021;3.013,36;3.013,36;3.013,36;3.013,36;Pkt.;0
25.06.2021;3.024,94;3.024,94;3.024,94;3.024,94;Pkt.;0
28.06.2021;3.025,22;3.025,22;3.025,22;3.025,22;Pkt.;0
29.06.2021;3.024,44;3.024,44;3.024,44;3.024,44;Pkt.;0
30.06.2021;3.017,23;3.017,23;3.017,23;3.017,23;Pkt.;0
01.07.2021;3.028,20;3.028,20;3.028,20;3.028,20;Pkt.;0
02.07.2021;3.046,09;3.046,09;3.046,09;3.046,09;Pkt.;0
06.07.2021;3.042,63;3.042,63;3.042,63;3.042,63;Pkt.;0
07.07.2021;3.049,66;3.049,66;3.049,66;3.049,66;Pkt.;0
08.07.2021;3.022,24;3.022,24;3.022,24;3.022,24;Pkt.;0
09.07.2021;3.053,12;3.053,12;3.053,12;3.053,12;Pkt.;0
12.07.2021;3.068,27;3.068,27;3.068,27;3.068,27;Pkt.;0
13.07.2021;3.059,28;3.059,28;3.059,28;3.059,28;Pkt.;0
